,store,sido,gungu,store_address,_merge
1528,금광점,경기도,성남시,경기도 성남시중원구 산성대로 442번길 8-1,both
1529,모란점,경기도,성남시,"경기도 성남시중원구 제일로35번길 31, 1층(성남동)",both
1530,무지개점,경기도,성남시,"경기도 성남시분당구 구미동 211, 무지개마을 106",both
1531,미금점,경기도,성남시,경기도 성남시분당구 미금일로 55 상가동108호,both
1532,분당동점,경기도,성남시,경기도 성남시분당구 분당동 39 샛별마을 삼부아파트상가 -101 1호,both
1533,상대원1점,경기도,성남시,"경기도 성남시중원구 박석로62번길 1, 1층(상대원동)",both
1534,서현점,경기도,성남시,경기도 성남시분당구 서현동 311 효자촌주상복합 604-110,both
1535,성남점,경기도,성남시,경기도 성남시중원구 성남동 4149,both
1536,신흥2점,경기도,성남시,"경기도 성남시수정구 수정로220번길 5, 1층(신흥동)",both
1537,야탑점,경기도,성남시,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",both
1538,위례신도시점,경기도,성남시,"경기도 성남시수정구 위례서일로3길 31, 101호(창곡동)",both
1539,은행점,경기도,성남시,경기도 성남시중원구 은행동 산성대로582번길 14 (아이아빌딩1층),both
1540,이매점,경기도,성남시,경기도 성남시분당구 이매로 54 이매촌분산상가 101호,both
1541,정자점(분당),경기도,성남시,"경기도 성남시분당구 황새울로116번 28, 1층(정자동)",both
1542,중탑점,경기도,성남시,경기도 성남시분당구 양현로 539. 매화근린상가1층 104,both
1543,"태평1,3동점",경기도,성남시,"경기도 성남시수정구 남문로 14(태평동, 1층)",both
1544,"태평2,4동점",경기도,성남시,"경기도 성남시수정구 남문로102번길 1(태평동, 1층)",both
1545,하대원점,경기도,성남시,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)",both
1546,한솔점,경기도,성남시,경기도 성남시분당구 정자동 112 한솔주공5단지101호,both
1547,금광점,경기도,성남시,경기도 성남시중원구 산성대로 442번길 8-1,both
1548,모란점,경기도,성남시,"경기도 성남시중원구 제일로35번길 31, 1층(성남동)",both
1549,무지개점,경기도,성남시,"경기도 성남시분당구 구미동 211, 무지개마을 106",both
1550,미금점,경기도,성남시,경기도 성남시분당구 미금일로 55 상가동108호,both
1551,분당동점,경기도,성남시,경기도 성남시분당구 분당동 39 샛별마을 삼부아파트상가 -101 1호,both
1552,상대원1점,경기도,성남시,"경기도 성남시중원구 박석로62번길 1, 1층(상대원동)",both
1553,서현점,경기도,성남시,경기도 성남시분당구 서현동 311 효자촌주상복합 604-110,both
1554,성남점,경기도,성남시,경기도 성남시중원구 성남동 4149,both
1555,신흥2점,경기도,성남시,"경기도 성남시수정구 수정로220번길 5, 1층(신흥동)",both
1556,야탑점,경기도,성남시,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",both
1557,위례신도시점,경기도,성남시,"경기도 성남시수정구 위례서일로3길 31, 101호(창곡동)",both
1558,은행점,경기도,성남시,경기도 성남시중원구 은행동 산성대로582번길 14 (아이아빌딩1층),both
1559,이매점,경기도,성남시,경기도 성남시분당구 이매로 54 이매촌분산상가 101호,both
1560,정자점(분당),경기도,성남시,"경기도 성남시분당구 황새울로116번 28, 1층(정자동)",both
1561,중탑점,경기도,성남시,경기도 성남시분당구 양현로 539. 매화근린상가1층 104,both
1562,"태평1,3동점",경기도,성남시,"경기도 성남시수정구 남문로 14(태평동, 1층)",both
1563,"태평2,4동점",경기도,성남시,"경기도 성남시수정구 남문로102번길 1(태평동, 1층)",both
1564,하대원점,경기도,성남시,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)",both
1565,한솔점,경기도,성남시,경기도 성남시분당구 정자동 112 한솔주공5단지101호,both
1566,금산2점,충청남도,금산군,충청남도 금산군 금산읍 중도리 391-4,both
1567,마전점,충청남도,금산군,충청남도 금산군 추부면 마전리 571-1,both
1568,금산2점,충청남도,금산군,충청남도 금산군 금산읍 중도리 391-4,both
1569,마전점,충청남도,금산군,충청남도 금산군 추부면 마전리 571-1,both
1570,금암점,전라북도,전주시,전라북도 전주시덕진구 조경단로 45 2층 철골조스라브중하점포 1,both
1571,반월점,전라북도,전주시,전라북도 전주시덕진구 반월동 1229 반월주공아파트상가 104호,both
1572,송천점,전라북도,전주시,전라북도 전주시덕진구 솔내로 111(송천동1가),both
1573,아중점,전라북도,전주시,전라북도 전주시덕진구 인후동1가 888-7,both
1574,중화산동점,전라북도,전주시,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",both
1575,호성점,전라북도,전주시,전라북도 전주시덕진구 호성동 2길 9,both
1576,금암점,전라북도,전주시,전라북도 전주시덕진구 조경단로 45 2층 철골조스라브중하점포 1,both
1577,반월점,전라북도,전주시,전라북도 전주시덕진구 반월동 1229 반월주공아파트상가 104호,both
1578,송천점,전라북도,전주시,전라북도 전주시덕진구 솔내로 111(송천동1가),both
1579,아중점,전라북도,전주시,전라북도 전주시덕진구 인후동1가 888-7,both
1580,중화산동점,전라북도,전주시,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",both
1581,호성점,전라북도,전주시,전라북도 전주시덕진구 호성동 2길 9,both
1582,금오점,경기도,의정부시,경기도 의정부시 금신로 398,both
1583,녹양점,경기도,의정부시,경기도 의정부시 비우로 102-1,both
1584,민락점,경기도,의정부시,경기도 의정부시 오목로 99,both
