,store,sido,gungu,store_address,_merge
1181,동대문패션타운점,서울특별시,중구,"서울특별시 중구 마장로1길 28-11 (신당동) 신당동,1층",both
1182,신당2점,서울특별시,중구,서울 중구 신당동 304-585,both
1183,봉화점,경상북도,봉화군,경북 봉화군 봉화읍 내성리 272-4,both
1184,경북봉화점,경상북도,봉화군,경상북도 봉화군 내성로1길 47 ,both
1185,삼례우석대점,전라북도,완주군,전라북도 완주군 삼례읍 동학로 103 ,both
1186,완주봉동행운점,전라북도,완주군,전라북도 완주군 봉동읍 둔산1로 116 1층,both
1187,전북봉동3공단점,전라북도,완주군,전라북도 완주군 봉동읍 봉동로 326 ,both
1188,신도림역점,서울특별시,구로구,서울 구로구 신도림동 338번지 푸르지오 2차상가,both
1189,개봉역점,서울특별시,구로구,"서울특별시 구로구 개봉로23가길 76 107(개봉동,한마음프라자)",both
1190,개봉점,서울특별시,구로구,서울 구로구 개봉동 329-13,both
1191,고척점,서울특별시,구로구,서울특별시 구로구 경인로47다길 10 (고척동) ,both
1192,구로점,서울특별시,구로구,서울 구로구 구로동 429-41번지,both
1193,신도림점,서울특별시,구로구,서울 구로구 신도림동 396-23번지,both
1194,오류2점,서울특별시,구로구,서울특별시 구로구 오류로 54 (오류동),both
1195,천왕역점,서울특별시,구로구,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1 ",both
1196,울산일산점,울산광역시,동구,울산광역시 동구 해수욕장3길 6 (일산동) ,both
1197,울산서부점,울산광역시,동구,울산 동구 서부동 181-49,both
1198,울산전하점,울산광역시,동구,울산 동구 전하동 634-5 ,both
1199,울산화정점,울산광역시,동구,울산 동구 대송동 140-20,both
1200,휘닉스파크무이점,강원도,평창군,강원도 평창군 봉평면 태기로 89 1층,both
1201,대관령점,강원도,평창군,강원도 평창군 대관령면 대관령로 98 ,both
1202,가재울뉴타운점,서울특별시,서대문구,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC 203동 105B호",both
1203,독립문점,서울특별시,서대문구,서울 서대문구 영천동 69-130,both
1204,명지대점,서울특별시,서대문구,서울특별시 서대문구 거북골로 17 (홍은동) 1층,both
1205,연희점,서울특별시,서대문구,서울특별시 서대문구 연희로 87 (연희동) 1층,both
1206,충정로점,서울특별시,서대문구,서울 서대문구 충정로3가 3-96 1층,both
1207,홍은2점,서울특별시,서대문구,서울 서대문구 홍은2동 277-28,both
1208,홍제점,서울특별시,서대문구,서울 서대문구 홍제동 현대원@3구역상가 118호,both
1209,강북스타2호점,서울특별시,강북구,서울특별시 강북구 오현로32길 3 ,both
1210,강북스타3호점,서울특별시,강북구,"서울특별시 강북구 삼양로27길 43 (미아동, 위브 테라 1층 111호",both
1211,강북스타점,서울특별시,강북구,서울특별시 강북구 한천로 992 ,both
1212,수유점,서울특별시,강북구,서울특별시 강북구 노해로23길 67 (수유동) 1층,both
1213,우이공원점,서울특별시,강북구,서울특별시 강북구 삼양로 685 (우이동) ,both
1214,강서지사점(express)(2),부산광역시,강서구,부산광역시 강서구 과학산단로334번다길 39 (지사동) ,both
1215,부산녹산신호점,부산광역시,강서구,부산 강서구 신호동 220-4 골든프라자 103,both
1216,부산명지국제신도시점,부산광역시,강서구,"부산광역시 강서구 명지국제8로 286(명지동, 지봉빌딩 1층 106호",both
1217,부산명지점,부산광역시,강서구,"부산광역시 강서구 명지오션시티6로 33 (명지동, 엘크 103호",both
1218,강원간성점,강원도,고성군,강원 고성군 간성읍 신안리 162-2,both
1219,강원거진점,강원도,고성군,강원 고성군 거진읍 거진리 283-9번지,both
1220,고성대진점,강원도,고성군,강원 고성군 현내면 대진리 111-7,both
1221,강원양구점,강원도,양구군,강원 양구군 양구읍 상리 273-3,both
1222,양구해안점,강원도,양구군,강원 양구군 해안면 현리 25-5,both
1223,강원인제점,강원도,인제군,강원 인제군 인제읍 상동리 347-1,both
1224,서화천도리점,강원도,인제군,강원도 인제군 서화면 금강로 1759-1 ,both
1225,신남태준점,강원도,인제군,강원도 인제군 남면 신남로 90 ,both
1226,인제원통점,강원도,인제군,강원도 인제군 북면 원통로 179-1 ,both
1227,강원태백점,강원도,태백시,강원 태백시 황지동 215-7,both
1228,태백장성점,강원도,태백시,강원 태백시 장성동 150-13번지 4/1,both
1229,강원홍천점,강원도,홍천군,강원도 홍천군 홍천읍 홍천로3길 15 ,both
1230,비발디점,강원도,홍천군,강원도 홍천군 서면 한서로 2125 ,both
1231,경남거창점,경상남도,거창군,경남 거창군 거창읍 대동리 713-1 세한빌딩 101호,both
1232,경남고성점,경상남도,고성군,경남 고성군 고성읍 서외리 224-6 상우궁전빌라 101,both
1233,경남안의점1,경상남도,함양군,경남 함양군 안의면 당본리 21-1번지,both
1234,경남함양점,경상남도,함양군,경남 함양군 함양읍 용평리 720-15,both
1235,경남영산점,경상남도,창녕군,경상남도 창녕군 영산면 영산새싹길 28 ,both
1236,경남창녕점,경상남도,창녕군,경남 창녕군 창녕읍 교하리 46-2,both
1237,남지점,경상남도,창녕군,경상남도 창녕군 남지읍 낙동로 486 103,both
1238,경북고령점,경상북도,고령군,경북 고령군 고령읍 쾌빈리 483-1,both
1239,경북성주가천점,경상북도,성주군,경북 성주군 가천면 창천리 518-1,both
1240,성주점(올리브치킨3)(2),경상북도,성주군,경상북도 성주군 성주읍 성주읍2길 13-9 ,both
1241,경북신도청점,경상북도,예천군,경상북도 예천군 호명면 양지4길 4 ,both
1242,경북예천점(올리브치킨),경상북도,예천군,경상북도 예천군 예천읍 중앙로 74 (예천성인콜라텍) ,both
1243,고창본점,전라북도,고창군,전북 고창군 고창읍 읍내리 197-8,both
1244,고흥거금도점,전라남도,고흥군,전남 고흥군 금산면 거금중앙길 137,both
1245,곡성옥과점(express3),전라남도,곡성군,전라남도 곡성군 옥과면 대학로 147 ,both
1246,전남곡성점,전라남도,곡성군,전라남도 곡성군 곡성읍 군청로 14 ,both
1247,공릉점,서울특별시,노원구,서울특별시 노원구 공릉로 199 103(공릉동),both
1248,광운대점,서울특별시,노원구,서울 노원구 월계동 402-53번지,both
1249,노원점,서울특별시,노원구,서울특별시 노원구 상계로1길 62-51 (상계동) 1층,both
1250,마들점,서울특별시,노원구,서울특별시 노원구 동일로 228길 29 106호(상계동),both
1251,중계은행점,서울특별시,노원구,서울 노원구 중계동 366-10 중원코아빌딩 1층 105,both
1252,중계중앙점,서울특별시,노원구,서울 노원구 중계동 360-15 건영A상가 107,both
1253,공주신관점,충청남도,공주시,충남 공주시 금흥동 현대4차A상가 104호,both
1254,공주옥룡점,충청남도,공주시,충남 공주시 옥룡동 330-1,both
1255,공주이인점,충청남도,공주시,충남 공주시 이인면 이인리 159-5,both
1256,광나루점(Cafe),서울특별시,광진구,"서울특별시 광진구 광나루로 595 (광장동, 광장자이아 ",both
1257,광장점,서울특별시,광진구,서울특별시 광진구 구의로16길 89 (구의동) 101호,both
1258,광장점,서울특별시,광진구,서울특별시 광진구 구의로16길 89 (구의동) 1층,both
1259,구의점,서울특별시,광진구,"서울특별시 광진구 자양로 296 (구의동, 1층)",both
1260,군자점,서울특별시,광진구,서울 광진구 군자동 364,both
1261,동서울터미널점(올리브카페),서울특별시,광진구,"서울특별시 광진구 강변역로 50 (구의동, 동서울터미 지하1층 15호",both
1262,자양3점,서울특별시,광진구,"서울특별시 광진구 능동로 49 (자양동,1층)",both
1263,광양덕례점,전라남도,광양시,전남 광양시 광양읍 구산리 848-23 ,both
1264,광양용강점,전라남도,광양시,전라남도 광양시 광양읍 와룡길 30-1 ,both
1265,광양중동점,전라남도,광양시,전라남도 광양시 광장1길 21 (중동) ,both
1266,광양중마점,전라남도,광양시,전라남도 광양시 중마로 267 (중동) ,both
1267,전남광영점,전라남도,광양시,전남 광양시 광영동 784-14,both
1268,광주담양점,전라남도,담양군,전남 담양군 담양읍 지침리 113-1,both
1269,담양메타프로방스점(express),전라남도,담양군,전라남도 담양군 담양읍 깊은실길 2-13 ,both
1270,광주영암점,전라남도,영암군,전남 영암군 영암읍 서남리 66-1번지,both
1271,전남대불점,전라남도,영암군,전남 영암군 삼호읍 용앙리 1661-6,both
1272,전남영암삼호점,전라남도,영암군,전라남도 영암군 삼호읍 신항로 135-29 ,both
1273,광주학운점,광주광역시,동구,광주 동구 학동 676-12 보람아파트 상가 103호,both
1274,구리갈매점(올리브카페),경기도,구리시,"경기도 구리시 갈매중앙로 89-8 (갈매동, 로데오프라 1층 102호",both
1275,구리교문점,경기도,구리시,경기 구리시 교문동 803,both
1276,구리수택점,경기도,구리시,경기도 구리시 이문안로99번길 24 (수택동) 1층,both
1277,인창점,경기도,구리시,경기 구리시 인창동 640-1,both
1278,군위행복점,경상북도,군위군,경상북도 군위군 군위읍 중앙길 126 ,both
1279,군포당동점,경기도,군포시,경기 군포시 당동 872-2 산본리빙스텔 107호,both
1280,군포부곡점,경기도,군포시,"경기도 군포시 송부로 222-1 (부곡동, 휴먼시아 5단지 104",both
1281,군포중앙점(올리브치킨),경기도,군포시,"경기도 군포시 당정역로 8 (당정동, 대우프라자 3) 105호",both
1282,산본1호점,경기도,군포시,경기도 군포시  번영로 380-1 ,both
1283,산본2점,경기도,군포시,경기 군포시 산본동 1118-6번지 1층 103호,both
1284,산본3점,경기도,군포시,경기 군포시 산본2동 1078번지 1층,both
1285,산본금정본점,경기도,군포시,"경기도 군포시 금산로 55 (산본동, 화남상가) 101,102호",both
1286,기장일광점,부산광역시,기장군,부산광역시 기장군 일광면 일광로 110 (가위소리) ,both
1287,부산고리원자력점,부산광역시,기장군,부산 기장군 장안읍 월내리 171,both
1288,부산기장점,부산광역시,기장군,부산 기장군 기장읍 동부리 365-1,both
1289,부산정관중앙점,부산광역시,기장군,부산광역시 기장군 정관읍 정관5로 12 (동원로얄듀크2 동원로얄듀크상가 227동 125호,both
1290,정관신도시점,부산광역시,기장군,부산 기장군 정관면 모전2길 22,both
1291,낙민수안점,부산광역시,동래구,부산 동래구 낙민동 91-14 103,both
1292,부산명서점,부산광역시,동래구,부산 동래구 명장1동 484-5,both
1293,부산사직점,부산광역시,동래구,부산 동래구 사직동 99-1,both
1294,부산안락점,부산광역시,동래구,부산 동래구 안락동 472-1 ,both
1295,부산온천점,부산광역시,동래구,부산광역시 동래구 중앙대로1367번길 25 (온천동) ,both
1296,남악대박점,전라남도,무안군,전라남도 무안군 삼향읍 남악4로82번길 31 (근화베아 상가 109호,both
1297,무안남악행운점,전라남도,무안군,전라남도 무안군 삼향읍 남악3로 39 (펠리시티상가) 102동 1층 104호,both
1298,청계목대점(펀앤정),전라남도,무안군,전남 무안군 청계면 도림리 311-19,both
1299,남해남면점,경상남도,남해군,경남 남해군 남면 남서대로 800,both
1300,남해미조점,경상남도,남해군,경남 남해군 미조면 미조리 100-1,both
1301,남해읍점,경상남도,남해군,경상남도 남해군 남해읍 망운로 17 ,both
1302,당리사하점,부산광역시,사하구,부산광역시 사하구 제석로 59 (당리동) 1층,both
1303,부산괴정점,부산광역시,사하구,부산 사하구 괴정3동 262-1,both
1304,부산몰운대다대1동점,부산광역시,사하구,부산 사하구 다대동 1551-26,both
1305,부산사하감천점,부산광역시,사하구,부산 사하구 감천동 789 유림2차 106호,both
1306,부산하단점,부산광역시,사하구,"부산 사하구 하단동 낙동대로 519번길 79, 1층 3호",both
1307,대광점,경기도,연천군,경기 연천군 신서면 도신리 290-26번지,both
1308,전곡점,경기도,연천군,경기 연천군 전곡읍 전곡리 468-4,both
1309,대구서구점,대구광역시,서구,대구광역시 서구 국채보상로 316 평리롯데캐슬아파트 202-106,both
1310,평산행복점,대구광역시,서구,대구 서구 평리동 721-10,both
1311,대전계룡점,충청남도,계룡시,충남 계룡시 엄사면 엄사리 174-2,both
1312,대전목동점,대전광역시,중구,대전 중구 중촌동 411-1,both
1313,대전벽산점,대전광역시,중구,대전 중구 유천동 189-11,both
1314,대전부사점,대전광역시,중구,대전광역시 중구 보문로67번길 14 (부사동) ,both
1315,대전산성점,대전광역시,중구,대전광역시 중구 대둔산로 407-19 (산성동) 1층,both
1316,도봉1점(올리브치킨),서울특별시,도봉구,서울 도봉구 도봉동 562-1,both
1317,쌍문중앙점,서울특별시,도봉구,서울 도봉구 쌍문3동 341~342 342-3번지,both
1318,쌍문행복점,서울특별시,도봉구,서울 도봉구 쌍문동 262-2,both
1319,창동본점,서울특별시,도봉구,서울특별시 도봉구 마들로11가길 15 (창동) 109호,both
1320,창동점,서울특별시,도봉구,"서울특별시 도봉구 도봉로136가길 73 (창동, 북한산한 104-106(창동,북한산한신휴플러스)",both
1321,만수점,인천광역시,남동구,"인천광역시 남동구 담방로21번길 55 (만수동, 뉴서울 1층 6호",both
1322,만수주공점(익스프레스),인천광역시,남동구,인천 남동구 만수동 72-26,both
1323,서창2지구점,인천광역시,남동구,인천광역시 남동구 서창남로 16-1 (서창동) 1층 104호(HK프라자),both
1324,인천간석역점,인천광역시,남동구,인천 남동구 간석4동 390-14,both
1325,인천간석점,인천광역시,남동구,인천 남동구 간석3동 34-20번지,both
1326,인천구월점,인천광역시,남동구,"인천광역시 남동구 성리로35번길 20-1 (구월동,1층2호 ",both
1327,인천구월캐슬점,인천광역시,남동구,인천 남동구 구월동 24 롯데캐슬골드상가 201,both
1328,인천논현2점,인천광역시,남동구,인천 남동구 논현동 616-1 논현프라자 108,both
1329,인천논현점,인천광역시,남동구,"인천광역시 남동구 호구포로 212 (논현동,대양프라자1층102호)",both
1330,인천만수2점,인천광역시,남동구,인천 남동구 만수5동 912-12 ,both
1331,인천서창점,인천광역시,남동구,인천 남동구 서창동 565-6 1층일부(102호),both
1332,한화지구점,인천광역시,남동구,"인천광역시 남동구 앵고개로815번길 20 (논현동, 소래 비상가동 1층 102호",both
1333,미사점,경기도,하남시,"경기도 하남시 미사강변대로 212 (망월동, 미사센트럴 1층 120호",both
1334,하남점,경기도,하남시,경기 하남시 신장동 96-3,both
1335,하남중앙점,경기도,하남시,경기 하남시 신장1동 446-12,both
1336,하남풍산행복점,경기도,하남시,경기 하남시 덕풍3동 811-3,both
1337,밀양내이점,경상남도,밀양시,경상남도 밀양시 백민로 31-2 (내이동) 1층,both
1338,밀양수산점,경상남도,밀양시,경남 밀양시 하남읍 수산리 814-62번지,both
1339,부산밀양삼문점,경상남도,밀양시,경남 밀양시 삼문동 552-1 제일훼미리상가 107호,both
1340,보광점(2),서울특별시,용산구,서울 용산구 보광동 386-1,both
1341,용산점,서울특별시,용산구,서울 용산구 용산동5가 24외 1필지 파크타워비14호,both
1342,원효로점,서울특별시,용산구,서울 용산구 원효로4가 118-3 영천빌딩1층,both
1343,이촌점,서울특별시,용산구,"서울 용산구 이촌로75길 10-7,105 ",both
1344,부산거제점,부산광역시,연제구,부산광역시 연제구 중앙대로 1061 (연산동) 1층,both
1345,부산연산로타리점,부산광역시,연제구,부산광역시 연제구 중앙대로 1184 (거제동) (거제동),both
1346,부산연산점,부산광역시,연제구,부산광역시 연제구 월드컵대로 27 (연산동),both
1347,부산연산토곡점,부산광역시,연제구,부산광역시 연제구 과정로226번길 8 (연산동) ,both
1348,부산덕천점,부산광역시,북구,부산광역시 북구 만덕대로78번길 30 (덕천동) ,both
1349,부산만덕점,부산광역시,북구,부산광역시 북구 만덕3로 34 (만덕동) ,both
1350,부산화명신도시점,부산광역시,북구,부산 북구 화명동 2271-2 새론빌딩 105호,both
1351,부산동삼국민은행점,부산광역시,영도구,부산 영도구 동삼동 354-1,both
1352,부산봉래청학점,부산광역시,영도구,부산 영도구 청학2동 7-6 번지,both
1353,부산영선점(올리브치킨),부산광역시,영도구,부산광역시 영도구 꿈나무길 255 (신선동3가) 1층,both
1354,부산양산신도시점,경상남도,양산시,경남 양산시 중부동 689-1 골든글로리 상가,both
1355,부산양산평산점,경상남도,양산시,경남 양산시 평산동 496-3,both
1356,부산통도환타지아점,경상남도,양산시,경남 양산시 하북면 순지리 812-7,both
1357,석계모아점,경상남도,양산시,경남 양산시 상북면 석계리 34-43,both
1358,양산범어신도시점,경상남도,양산시,경상남도 양산시 물금읍 화합4길 11-6 1층,both
1359,양산북정점,경상남도,양산시,"경상남도 양산시 북정중앙로 32 (북정동, GNB영어학원 1층",both
1360,양산서창점,경상남도,양산시,경상남도 양산시 연호9길 18-2 (삼호동) ,both
1361,양산어곡점,경상남도,양산시,경남 양산시 어곡동 9-3번지 로얄빌상가 지하 105호,both
1362,증산신도시점,경상남도,양산시,경남 양산시 물금읍 가촌리 1280-4 나래메트로 D동 109호,both
1363,부안격포점,전라북도,부안군,전북 부안군 변산면 격포리 508-35 ,both
1364,사북고한점,강원도,정선군,강원도 정선군 고한읍 고한로 89 ,both
1365,삼사해상공원점,경상북도,영덕군,경상북도 영덕군 강구면 동해대로 4332 ,both
1366,상주2점,경상북도,상주시,경상북도 상주시 삼백로 177 (복룡동),both
1367,서귀포신시가지점,제주특별자치도,서귀포시,"제주특별자치도 서귀포시 신서귀로 11 (법환동, 서호 ",both
1368,제주남원점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 태위로679번길 12-1 ,both
1369,제주담모라리조트점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 사계리 745 ,both
1370,제주서귀일호점,제주특별자치도,서귀포시,제주 서귀포시 서귀동 279-7,both
1371,제주서홍점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로 199 (서홍동) 상가동 4호,both
1372,제주성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성오조로 71-1 ,both
1373,제주영어교육도시점,제주특별자치도,서귀포시,제주 서귀포시 대정읍 보성리 2372-2번지,both
1374,속리산점,충청북도,보은군,충청북도 보은군 속리산면 사내5길 6-8 ,both
1375,충북보은점,충청북도,보은군,충청북도 보은군 보은읍 보은로 120 ,both
1376,속초교동스타점,강원도,속초시,"강원도 속초시 미시령로3337번길 6-49 (교동, 현대1차 1층 105호",both
1377,속초조양점,강원도,속초시,강원 속초시 조양동 1378~1499 1484-11,both
1378,안동옥동송현점,경상북도,안동시,경북 안동시 옥동 789-13,both
1379,안동용상점(올리브치킨),경상북도,안동시,경상북도 안동시 중들4길 11-7 (용상동) 1층,both
1380,안동중앙점,경상북도,안동시,경상북도 안동시 퇴계로 124 (명륜동) ,both
1381,영광홍농점(펀앤정),전라남도,영광군,전남 영광군 홍농읍 상하리 480-1번지,both
1382,전남영광점,전라남도,영광군,전라남도 영광군 영광읍 신남로 216 ,both
1383,영동학산점,충청북도,영동군,충북 영동군 학산면 서산리 817-3,both
1384,충북영동점(펀&정),충청북도,영동군,충북 영동군 영동읍 계산리 695-7번지,both
1385,오산궐동점,경기도,오산시,경기 오산시 궐동 626-4 1층,both
1386,오산시청점(올리브치킨),경기도,오산시,"경기도 오산시 성호대로 123 (오산동, 오산그린프라자 107-1호",both
1387,와수점(펀&정),강원도,철원군,강원 철원군 서면 와수리 1141-1번지,both
1388,철원동송점,강원도,철원군,강원 철원군 동송읍 이평리 680-59,both
1389,울릉점,경상북도,울릉군,경상북도 울릉군 울릉읍 울릉순환로 218 ,both
1390,울산구영점,울산광역시,울주군,울산 울주군 범서읍 구영리 807-3번지 3호,both
1391,울산남창점,울산광역시,울주군,울산광역시 울주군 온양읍 대운길 21 (1층),both
1392,울산덕신점,울산광역시,울주군,울산광역시 울주군 온산읍 신온9길 61 1층,both
1393,울산언양점,울산광역시,울주군,울산광역시 울주군 언양읍 남문길 27 ,both
1394,울산천상점,울산광역시,울주군,울산광역시 울주군 범서읍 천상중앙길 100-1 ,both
1395,울주삼남점,울산광역시,울주군,울산광역시 울주군 삼남면 중남1길 2-4 ,both
1396,"울진본점(명변,올리브치킨)",경상북도,울진군,경상북도 울진군 울진읍 연호로 27 (BBQ 울진본점) ,both
1397,울진온정점,경상북도,울진군,경상북도 울진군 온정면 백암온천로 1275 ,both
1398,울진평해점,경상북도,울진군,경상북도 울진군 평해읍 월송정로 143 ,both
1399,음성대소점,충청북도,음성군,충청북도 음성군 대소면 오태로137번길 5-12 ,both
1400,충북음성점,충청북도,음성군,충북 음성군 음성읍 읍내리 479-13,both
1401,충북혁신도시점,충청북도,음성군,충청북도 음성군 맹동면 원중로 1404 미래빌딩,both
1402,의성행복점,경상북도,의성군,경북 의성군 의성읍 중앙길 84,both
1403,이천마장점,경기도,이천시,경기 이천시 마장면 오천로 12,both
1404,이천부발점,경기도,이천시,경기 이천시 부발읍 무촌리 224-2 1층,both
1405,이천송정점,경기도,이천시,"경기 이천시 송정동 375-2,9 금정프라자 1동 B103호",both
1406,이천신둔점,경기도,이천시,경기도 이천시 경충대로2996번길 54 (사음동) ,both
1407,이천중리점,경기도,이천시,경기도 이천시 경충대로2586번길 31 (중리동) ,both
1408,이천증포점,경기도,이천시,경기도 이천시 아리역로 25 (증포동) ,both
1409,장호원행복점,경기도,이천시,경기도 이천시 장호원읍 샘재로147번길 7 ,both
1410,SK이천하이닉스점,경기도,이천시,경기도 이천시 부발읍 경충대로 2102 101,both
1411,인천영흥점,인천광역시,옹진군,"인천광역시 옹진군 영흥면 영흥로 158 101호,102호",both
1412,장성상무대점,전라남도,장성군,전라남도 장성군 삼계면 사창로 57 ,both
1413,전남벌교점,전라남도,보성군,전라남도 보성군 벌교읍 채동선로 223 1층,both
1414,전남보성점(express),전라남도,보성군,전남 보성군 보성읍 우산리 631-1 보성우산주공아파트 1층102호,both
1415,전남장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 장흥로 16 ,both
1416,전남장흥점(올리브카페),전라남도,장흥군,전라남도 장흥군 장흥읍 장흥대로 3482 (월정빌딩) 1층,both
1417,전남진도점,전라남도,진도군,전라남도 진도군 진도읍 남문길 42-2 ,both
1418,전남화순점,전라남도,화순군,"전라남도 화순군 화순읍 중앙로 93, 1층 ",both
1419,전북도청점,전라북도,전주시,전북 전주시 완산구 효자동2가 1157-1 137호동,both
1420,전북혁신점,전라북도,전주시,전라북도 전주시 완산구 오공로 43-22 (중동) 108호,both
1421,전주금암점,전라북도,전주시,"전라북도 전주시 덕진구 조경단로 104 (금암동, 아가 1층",both
1422,전주동산반월점,전라북도,전주시,전북 전주시 덕진구 반월동 422-28,both
1423,전주삼천점,전라북도,전주시,전북 전주시 완산구 삼천동1가 657-8,both
1424,전주서신점,전라북도,전주시,"전라북도 전주시 완산구 여울로 109-9 (서신동, 엘지 제상가동 1층 102호(서신동)",both
1425,전주송천점,전라북도,전주시,전라북도 전주시 덕진구 오송1길 15 (송천동1가) 103호,both
1426,전주신도시점,전라북도,전주시,전북 전주시 완산구 효자동2가 1327-4,both
1427,전주아중점,전라북도,전주시,전라북도 전주시 덕진구 한배미로 16 (인후동1가),both
1428,전주평화점,전라북도,전주시,전북 전주시 완산구 평화동1가 729-6,both
1429,전주하가지구점,전라북도,전주시,전라북도 전주시 덕진구 가리내5길 16 (덕진동2가) ,both
1430,전북순창점,전라북도,순창군,전라북도 순창군 순창읍 옥천로 42 ,both
1431,"충남동대점(타변,올리브카페)",충청남도,보령시,충청남도 보령시 작은오랏3길 7 (동대동) ,both
1432,충남웅천점,충청남도,보령시,충청남도 보령시 웅천읍 장터중앙길 133-11 (한창약국 ,both
1433,충남부여점,충청남도,부여군,충청남도 부여군 부여읍 월함로 9 ,both
1434,충남청양점,충청남도,청양군,충청남도 청양군 청양읍 중앙로 84 ,both
1435,충남태안남문점,충청남도,태안군,충청남도 태안군 태안읍 중앙로 40-1 ,both
1436,태안안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 114-20 ,both
1437,태안원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 831-1 ,both
1438,충남홍성본점,충청남도,홍성군,충남 홍성군 홍성읍 오관리 552-3번지 ,both
1439,충북괴산점,충청북도,괴산군,충북 괴산군 괴산읍 동부리 646-3,both
1440,충북단양점,충청북도,단양군,충북 단양군 단양읍 도전리 179번지,both
1441,충북옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 문장로 31 (2층 201호),both
1442,충북증평점,충청북도,증평군,충북 증평군 증평읍 신동리 15번지,both
1443,합천가야점,경상남도,합천군,경상남도 합천군 가야면 가야시장로 74 ,both
1444,화천간동점(펀앤정),강원도,화천군,강원 화천군 간동면 오음리 634-6,both
1445,화천사내점,강원도,화천군,강원 화천군 사내면 사창리 366-6 1/3,both
1446,화천점(CAFE),강원도,화천군,강원 화천군 화천읍 하리 50-5  3/3,both
1447,횡성둔내점,강원도,횡성군,강원 횡성군 둔내면 자포곡리 414-10,both
1448,횡성우천점,강원도,횡성군,강원도 횡성군 우천면 수남로 349 ,both
1449,횡성점,강원도,횡성군,강원 횡성군 횡성읍 읍상리 292-5,both
1450,,부산광역시,동구,,right_only
1451,,전라북도,김제시,,right_only
1452,,전라북도,진안군,,right_only
1453,,전라남도,함평군,,right_only
1454,,전라남도,신안군,,right_only
1455,,경상북도,소계,,right_only
1456,,경상북도,청송군,,right_only
1457,,경상북도,영양군,,right_only
1458,,경상북도,청도군,,right_only
1459,,경상남도,소계,,right_only
1460,,경상남도,의령군,,right_only
